sep=,
"Time","I38","I39","I40","I41","I42","I43","I44","I48","I38","I39","I40","I41","I42","I43","I44","I48"
2026-09-09 00:42:00,,26.8 V,26.7 V,27.1 V,26.5 V,27.1 V,,26.2 V,,1836 rpm,1226 rpm,1827 rpm,1800 rpm,1845 rpm,,1815 rpm
2026-09-09 00:44:00,,26.8 V,26.7 V,27.1 V,26.6 V,26.8 V,,26.1 V,,1838 rpm,1840 rpm,1827 rpm,1099 rpm,1835 rpm,,1809 rpm
2026-09-09 00:46:00,,26.8 V,26.8 V,27.1 V,26.5 V,27.0 V,,26.2 V,,1836 rpm,1846 rpm,1822 rpm,800 rpm,1811 rpm,,1823 rpm
2026-09-09 00:48:00,,26.8 V,26.8 V,27.1 V,26.6 V,27.1 V,,26.1 V,,1834 rpm,1820 rpm,1835 rpm,800 rpm,1537 rpm,,1824 rpm
2026-09-09 00:50:00,,26.8 V,26.8 V,27.1 V,26.6 V,27.1 V,,26.2 V,,1842 rpm,1685 rpm,1807 rpm,800 rpm,958 rpm,,1822 rpm
2026-09-09 00:52:00,,26.7 V,26.9 V,27.1 V,26.6 V,27.1 V,,26.2 V,,1891 rpm,1844 rpm,1400 rpm,1055 rpm,1827 rpm,,1817 rpm
2026-09-09 00:54:00,,26.8 V,26.9 V,27.1 V,26.6 V,27.1 V,,26.1 V,,1829 rpm,1578 rpm,1684 rpm,1782 rpm,1800 rpm,,1819 rpm
2026-09-09 00:56:00,,26.7 V,26.9 V,27.1 V,26.5 V,27.1 V,,26.2 V,,1857 rpm,1400 rpm,1812 rpm,1801 rpm,1820 rpm,,1799 rpm
2026-09-09 00:58:00,,26.8 V,26.9 V,27.1 V,26.4 V,27.1 V,,26.2 V,,1851 rpm,1841 rpm,1825 rpm,1815 rpm,1899 rpm,,1811 rpm
2026-09-09 01:00:00,,26.8 V,26.4 V,27.1 V,26.5 V,27.1 V,,26.2 V,,1851 rpm,1837 rpm,1832 rpm,1773 rpm,999 rpm,,1799 rpm
2026-09-09 01:02:00,,26.8 V,26.9 V,27.1 V,26.5 V,27.1 V,,26.1 V,,1853 rpm,1824 rpm,1401 rpm,1796 rpm,800 rpm,,1760 rpm
2026-09-09 01:04:00,,26.8 V,26.9 V,27.0 V,,27.1 V,,26.2 V,,1851 rpm,1814 rpm,1707 rpm,,885 rpm,,1820 rpm
2026-09-09 01:06:00,,26.8 V,26.9 V,27.1 V,26.5 V,26.9 V,,26.2 V,,1858 rpm,1822 rpm,1810 rpm,1803 rpm,1846 rpm,,1740 rpm
2026-09-09 01:08:00,,26.8 V,26.9 V,27.1 V,26.4 V,27.1 V,,26.1 V,,1847 rpm,1826 rpm,1839 rpm,1827 rpm,1800 rpm,,1830 rpm
2026-09-09 01:10:00,,26.9 V,26.9 V,27.1 V,26.6 V,27.1 V,,26.1 V,,1840 rpm,1596 rpm,1507 rpm,1786 rpm,1535 rpm,,1790 rpm
2026-09-09 01:12:00,,26.8 V,26.9 V,27.1 V,26.6 V,26.5 V,,26.0 V,,1840 rpm,1716 rpm,1543 rpm,1823 rpm,800 rpm,,1725 rpm
2026-09-09 01:14:00,,26.8 V,26.9 V,27.0 V,26.5 V,26.6 V,,26.4 V,,1861 rpm,1840 rpm,1809 rpm,1831 rpm,1025 rpm,,800 rpm
2026-09-09 01:16:00,,26.8 V,26.9 V,27.1 V,26.5 V,27.1 V,,26.4 V,,1862 rpm,1825 rpm,1816 rpm,1773 rpm,1808 rpm,,800 rpm
2026-09-09 01:18:00,,26.8 V,26.9 V,27.1 V,26.5 V,27.1 V,,26.2 V,,1857 rpm,1828 rpm,1802 rpm,1813 rpm,1802 rpm,,1675 rpm
2026-09-09 01:20:00,,26.8 V,26.9 V,27.0 V,26.4 V,27.0 V,,26.2 V,,1862 rpm,1811 rpm,1803 rpm,1810 rpm,1811 rpm,,1798 rpm
2026-09-09 01:22:00,,26.8 V,26.7 V,27.1 V,26.5 V,27.0 V,,26.2 V,,1857 rpm,1831 rpm,1815 rpm,1794 rpm,1827 rpm,,1809 rpm
2026-09-09 01:24:00,,26.8 V,26.9 V,26.9 V,26.5 V,27.1 V,,26.1 V,,1847 rpm,1829 rpm,1696 rpm,1809 rpm,1789 rpm,,1830 rpm
2026-09-09 01:26:00,,26.8 V,26.9 V,26.9 V,26.6 V,27.0 V,,26.2 V,,1852 rpm,1839 rpm,1400 rpm,1782 rpm,1843 rpm,,1795 rpm
2026-09-09 01:28:00,,26.8 V,26.8 V,26.9 V,26.5 V,27.0 V,,26.1 V,,1861 rpm,1843 rpm,1400 rpm,1792 rpm,1779 rpm,,1805 rpm
2026-09-09 01:30:00,,26.8 V,26.9 V,26.9 V,26.4 V,27.1 V,,26.2 V,,1856 rpm,1818 rpm,1400 rpm,1840 rpm,1821 rpm,,1810 rpm
2026-09-09 01:32:00,,26.8 V,26.9 V,26.8 V,26.6 V,27.0 V,,26.1 V,,1854 rpm,1857 rpm,1602 rpm,1794 rpm,1831 rpm,,1806 rpm
2026-09-09 01:34:00,,26.8 V,26.9 V,26.9 V,26.5 V,27.1 V,,26.1 V,,1850 rpm,1767 rpm,1801 rpm,1800 rpm,1793 rpm,,1795 rpm
2026-09-09 01:36:00,,26.9 V,26.9 V,26.9 V,26.4 V,27.0 V,,26.1 V,,1894 rpm,1737 rpm,1819 rpm,1824 rpm,1847 rpm,,1795 rpm
2026-09-09 01:38:00,,26.9 V,26.9 V,27.1 V,26.6 V,27.1 V,,26.1 V,,1887 rpm,1759 rpm,1100 rpm,1787 rpm,1784 rpm,,1806 rpm
2026-09-09 01:40:00,,26.9 V,26.7 V,27.1 V,26.6 V,27.1 V,,26.1 V,,1857 rpm,1760 rpm,800 rpm,1810 rpm,1849 rpm,,1845 rpm
2026-09-09 01:42:00,,26.9 V,26.7 V,27.1 V,26.4 V,27.1 V,,25.6 V,,1861 rpm,1775 rpm,800 rpm,1841 rpm,1900 rpm,,939 rpm
2026-09-09 01:44:00,,26.9 V,26.8 V,27.1 V,26.6 V,27.1 V,,25.8 V,,1881 rpm,1796 rpm,800 rpm,1806 rpm,1900 rpm,,191 rpm
2026-09-09 01:46:00,,27.0 V,26.9 V,27.1 V,,27.1 V,26.9 V,24.7 V,,1895 rpm,1785 rpm,800 rpm,,1902 rpm,800 rpm,0 rpm
2026-09-09 01:48:00,25.0 V,26.9 V,26.9 V,27.1 V,26.6 V,27.1 V,26.9 V,,0 rpm,1856 rpm,1798 rpm,800 rpm,1713 rpm,1899 rpm,800 rpm,
2026-09-09 01:50:00,27.1 V,26.9 V,26.8 V,27.1 V,26.5 V,27.1 V,26.9 V,,1883 rpm,1861 rpm,1776 rpm,800 rpm,1822 rpm,1900 rpm,818 rpm,
2026-09-09 01:52:00,27.1 V,26.9 V,24.9 V,27.1 V,,27.2 V,26.8 V,,1778 rpm,1867 rpm,893 rpm,800 rpm,,1900 rpm,1867 rpm,
2026-09-09 01:54:00,27.1 V,26.9 V,25.7 V,27.1 V,26.6 V,27.1 V,26.8 V,,1856 rpm,1862 rpm,800 rpm,800 rpm,1845 rpm,1863 rpm,1866 rpm,
2026-09-09 01:56:00,27.1 V,26.9 V,26.7 V,27.1 V,26.5 V,27.1 V,26.8 V,,1900 rpm,1837 rpm,1503 rpm,800 rpm,1727 rpm,1766 rpm,1844 rpm,
2026-09-09 01:58:00,26.9 V,26.9 V,26.6 V,27.1 V,,27.1 V,26.8 V,,1877 rpm,1858 rpm,1777 rpm,800 rpm,,1789 rpm,1837 rpm,
2026-09-09 02:00:00,26.9 V,26.9 V,26.8 V,27.1 V,26.1 V,27.1 V,26.8 V,,1752 rpm,1843 rpm,1770 rpm,797 rpm,800 rpm,1781 rpm,1825 rpm,
2026-09-09 02:02:00,26.1 V,26.9 V,26.8 V,27.1 V,,27.2 V,26.8 V,24.7 V,800 rpm,1852 rpm,1790 rpm,1629 rpm,,1806 rpm,1846 rpm,0 rpm
2026-09-09 02:04:00,27.0 V,26.8 V,26.8 V,27.0 V,,27.1 V,26.8 V,24.8 V,800 rpm,1851 rpm,1787 rpm,1025 rpm,,1859 rpm,1818 rpm,312 rpm
2026-09-09 02:06:00,27.0 V,26.9 V,26.6 V,27.1 V,,27.1 V,26.8 V,26.0 V,800 rpm,1853 rpm,1822 rpm,801 rpm,,1728 rpm,1865 rpm,1747 rpm
2026-09-09 02:08:00,26.9 V,26.9 V,26.8 V,,26.6 V,27.2 V,26.8 V,25.8 V,800 rpm,1849 rpm,1765 rpm,,1723 rpm,1748 rpm,1814 rpm,1901 rpm
2026-09-09 02:10:00,27.0 V,26.9 V,26.9 V,,26.6 V,27.1 V,26.8 V,,800 rpm,1827 rpm,1690 rpm,,1822 rpm,1801 rpm,1838 rpm,
2026-09-09 02:12:00,26.9 V,26.9 V,26.8 V,,,27.1 V,26.7 V,,800 rpm,1853 rpm,1798 rpm,,,1784 rpm,1825 rpm,
2026-09-09 02:14:00,26.9 V,26.9 V,26.8 V,,25.8 V,27.1 V,26.8 V,26.3 V,800 rpm,1847 rpm,1802 rpm,,1724 rpm,1825 rpm,1825 rpm,800 rpm
2026-09-09 02:16:00,26.9 V,26.9 V,26.8 V,,26.6 V,27.1 V,26.8 V,25.6 V,800 rpm,1836 rpm,1791 rpm,,1828 rpm,1874 rpm,1820 rpm,800 rpm
2026-09-09 02:18:00,26.9 V,26.1 V,26.3 V,,,27.1 V,26.8 V,26.1 V,800 rpm,800 rpm,1809 rpm,,,1766 rpm,1822 rpm,1852 rpm
2026-09-09 02:20:00,26.9 V,26.8 V,26.8 V,,26.6 V,27.1 V,26.8 V,26.1 V,800 rpm,800 rpm,1766 rpm,,1777 rpm,1789 rpm,1825 rpm,1800 rpm
2026-09-09 02:22:00,27.0 V,26.3 V,26.8 V,,26.6 V,27.1 V,26.8 V,,800 rpm,800 rpm,1755 rpm,,1704 rpm,1900 rpm,1835 rpm,
2026-09-09 02:24:00,27.0 V,26.9 V,26.8 V,,,27.1 V,26.7 V,26.1 V,800 rpm,1861 rpm,1764 rpm,,,1832 rpm,1877 rpm,1825 rpm
2026-09-09 02:26:00,27.0 V,26.9 V,26.7 V,,26.6 V,27.1 V,26.8 V,26.1 V,800 rpm,1838 rpm,1893 rpm,,1756 rpm,1805 rpm,1821 rpm,1860 rpm
2026-09-09 02:28:00,27.0 V,26.9 V,26.8 V,,26.5 V,27.1 V,26.7 V,26.2 V,800 rpm,1852 rpm,1701 rpm,,1752 rpm,1807 rpm,1824 rpm,1699 rpm
2026-09-09 02:30:00,27.0 V,26.6 V,26.8 V,,,27.1 V,26.7 V,26.4 V,800 rpm,1834 rpm,1806 rpm,,,1871 rpm,1824 rpm,800 rpm
2026-09-09 02:32:00,27.0 V,26.9 V,26.5 V,,26.6 V,27.1 V,26.7 V,26.3 V,800 rpm,1821 rpm,1781 rpm,,1857 rpm,1900 rpm,1828 rpm,800 rpm
2026-09-09 02:34:00,25.1 V,26.9 V,26.8 V,,26.5 V,27.1 V,26.7 V,26.4 V,522 rpm,1860 rpm,1839 rpm,,1874 rpm,1525 rpm,1819 rpm,800 rpm
2026-09-09 02:36:00,26.8 V,26.9 V,26.8 V,,,27.1 V,26.7 V,26.3 V,1306 rpm,1809 rpm,1801 rpm,,,1400 rpm,1824 rpm,1223 rpm
2026-09-09 02:38:00,27.1 V,26.9 V,26.1 V,,26.6 V,27.1 V,26.7 V,26.2 V,962 rpm,1849 rpm,1841 rpm,,1807 rpm,1400 rpm,1841 rpm,1792 rpm
2026-09-09 02:40:00,,26.5 V,26.9 V,,26.5 V,27.2 V,26.7 V,26.3 V,,1836 rpm,1885 rpm,,1899 rpm,1400 rpm,1826 rpm,1796 rpm
2026-09-09 02:42:00,,26.9 V,26.8 V,,,27.2 V,26.7 V,26.2 V,,1813 rpm,1777 rpm,,,1400 rpm,1838 rpm,1445 rpm
2026-09-09 02:44:00,,26.9 V,26.8 V,,26.6 V,,26.7 V,26.2 V,,1696 rpm,1788 rpm,,1697 rpm,,1826 rpm,1214 rpm
2026-09-09 02:46:00,,26.9 V,25.9 V,,26.5 V,,26.7 V,26.0 V,,1400 rpm,1830 rpm,,1849 rpm,,1820 rpm,1851 rpm
2026-09-09 02:48:00,,26.9 V,26.9 V,,26.6 V,27.2 V,26.7 V,26.3 V,,1400 rpm,1617 rpm,,1759 rpm,1887 rpm,1819 rpm,1826 rpm
2026-09-09 02:50:00,,26.9 V,26.9 V,,,27.2 V,26.7 V,26.0 V,,1400 rpm,1794 rpm,,,1770 rpm,1835 rpm,1837 rpm
2026-09-09 02:52:00,,26.6 V,26.8 V,,26.6 V,27.1 V,26.7 V,26.1 V,,1666 rpm,1663 rpm,,1831 rpm,1800 rpm,1827 rpm,1806 rpm
2026-09-09 02:54:00,,26.9 V,26.8 V,,26.5 V,27.2 V,26.7 V,26.0 V,,1787 rpm,1525 rpm,,1773 rpm,1803 rpm,1816 rpm,1820 rpm
2026-09-09 02:56:00,,26.9 V,26.9 V,,,27.1 V,26.7 V,25.7 V,,1750 rpm,1759 rpm,,,1792 rpm,1825 rpm,800 rpm
2026-09-09 02:58:00,,26.9 V,26.8 V,,26.6 V,27.1 V,26.7 V,26.3 V,,1605 rpm,1841 rpm,,1762 rpm,1768 rpm,1830 rpm,800 rpm
2026-09-09 03:00:00,,26.9 V,26.4 V,,26.6 V,27.1 V,26.7 V,25.8 V,,1778 rpm,1828 rpm,,1708 rpm,1863 rpm,1828 rpm,800 rpm
2026-09-09 03:02:00,,26.9 V,26.9 V,,,27.1 V,26.7 V,26.1 V,,800 rpm,1764 rpm,,,1813 rpm,1845 rpm,1829 rpm
2026-09-09 03:04:00,,26.9 V,26.8 V,,26.5 V,27.1 V,26.7 V,26.0 V,,800 rpm,1769 rpm,,801 rpm,1813 rpm,1819 rpm,1197 rpm
2026-09-09 03:06:00,,26.9 V,26.8 V,,26.6 V,27.1 V,26.7 V,26.2 V,,800 rpm,1804 rpm,,1872 rpm,1809 rpm,1815 rpm,1832 rpm
2026-09-09 03:08:00,,26.9 V,26.5 V,,,27.1 V,26.7 V,26.2 V,,800 rpm,1806 rpm,,,1775 rpm,1822 rpm,1809 rpm
2026-09-09 03:10:00,,26.9 V,26.8 V,,26.6 V,,26.7 V,26.2 V,,800 rpm,1822 rpm,,1730 rpm,,1834 rpm,1828 rpm
2026-09-09 03:12:00,,26.9 V,,,26.5 V,26.3 V,26.7 V,26.2 V,,850 rpm,,,1839 rpm,1795 rpm,1834 rpm,1865 rpm
2026-09-09 03:14:00,,26.9 V,26.9 V,,,27.1 V,26.7 V,26.2 V,,1805 rpm,1827 rpm,,,1793 rpm,1830 rpm,1796 rpm
2026-09-09 03:16:00,,26.9 V,26.8 V,,26.6 V,27.1 V,26.7 V,26.3 V,,1796 rpm,1812 rpm,,1827 rpm,1799 rpm,1816 rpm,1814 rpm
2026-09-09 03:18:00,,26.9 V,26.8 V,,26.5 V,27.1 V,26.7 V,26.4 V,,1853 rpm,1823 rpm,,1866 rpm,1535 rpm,1838 rpm,1820 rpm
2026-09-09 03:20:00,,26.9 V,26.8 V,,,27.1 V,26.7 V,26.2 V,,1819 rpm,1824 rpm,,,1400 rpm,1833 rpm,1809 rpm
2026-09-09 03:22:00,,26.4 V,26.5 V,,26.7 V,27.1 V,26.7 V,26.2 V,,1103 rpm,1797 rpm,,1713 rpm,1518 rpm,1826 rpm,1810 rpm
2026-09-09 03:24:00,,26.2 V,26.8 V,,26.5 V,27.1 V,26.7 V,26.2 V,,800 rpm,1763 rpm,,1872 rpm,1430 rpm,1836 rpm,1880 rpm
2026-09-09 03:26:00,,26.8 V,26.3 V,,26.7 V,27.1 V,26.7 V,26.3 V,,1257 rpm,1829 rpm,,1833 rpm,1400 rpm,1829 rpm,1880 rpm
2026-09-09 03:28:00,,26.7 V,26.6 V,,,27.1 V,26.7 V,26.3 V,,1825 rpm,1771 rpm,,,1400 rpm,1825 rpm,1805 rpm
2026-09-09 03:30:00,,26.9 V,26.8 V,,26.7 V,27.0 V,26.7 V,26.1 V,,1835 rpm,1771 rpm,,1847 rpm,1598 rpm,1816 rpm,1801 rpm
2026-09-09 03:32:00,,26.8 V,26.8 V,,26.7 V,27.1 V,26.7 V,26.0 V,,1881 rpm,1770 rpm,,1814 rpm,1775 rpm,1823 rpm,1835 rpm
2026-09-09 03:34:00,,26.5 V,26.8 V,,,27.1 V,26.7 V,26.3 V,,1844 rpm,1731 rpm,,,1812 rpm,1820 rpm,1849 rpm
2026-09-09 03:36:00,,26.8 V,26.6 V,27.1 V,26.8 V,27.0 V,26.7 V,26.2 V,,1842 rpm,1766 rpm,800 rpm,1738 rpm,1809 rpm,1822 rpm,1841 rpm
2026-09-09 03:38:00,,26.9 V,26.8 V,27.0 V,26.7 V,27.1 V,26.7 V,26.2 V,,1842 rpm,1780 rpm,800 rpm,1903 rpm,1794 rpm,1825 rpm,1800 rpm
2026-09-09 03:40:00,,26.9 V,26.7 V,27.0 V,,27.1 V,26.7 V,26.2 V,,1793 rpm,1789 rpm,800 rpm,,1621 rpm,1829 rpm,1834 rpm
2026-09-09 03:42:00,,26.9 V,26.8 V,27.0 V,26.7 V,27.1 V,26.7 V,26.3 V,,1400 rpm,1810 rpm,800 rpm,1900 rpm,1485 rpm,1827 rpm,1812 rpm
2026-09-09 03:44:00,,26.9 V,26.6 V,27.0 V,26.8 V,27.0 V,26.7 V,26.3 V,,1400 rpm,1759 rpm,800 rpm,1834 rpm,1793 rpm,1832 rpm,1812 rpm
2026-09-09 03:46:00,,26.9 V,26.8 V,27.0 V,,27.1 V,26.7 V,26.0 V,,1400 rpm,1783 rpm,800 rpm,,1570 rpm,1825 rpm,1833 rpm
2026-09-09 03:48:00,,,26.8 V,27.0 V,26.7 V,27.0 V,26.7 V,26.2 V,,,1804 rpm,800 rpm,1830 rpm,1716 rpm,1820 rpm,1800 rpm
2026-09-09 03:50:00,,,26.8 V,27.1 V,26.7 V,27.1 V,26.7 V,26.3 V,,,1778 rpm,800 rpm,1825 rpm,1785 rpm,1826 rpm,1823 rpm
2026-09-09 03:52:00,,27.0 V,26.4 V,27.1 V,26.7 V,27.1 V,26.7 V,26.3 V,,1512 rpm,1797 rpm,800 rpm,1796 rpm,1808 rpm,1823 rpm,1863 rpm
2026-09-09 03:54:00,,27.0 V,26.8 V,27.1 V,26.7 V,27.1 V,26.7 V,26.2 V,,1700 rpm,1781 rpm,800 rpm,1819 rpm,1805 rpm,1831 rpm,1809 rpm
2026-09-09 03:56:00,,26.8 V,26.8 V,27.2 V,26.7 V,27.1 V,26.7 V,26.2 V,,1740 rpm,1793 rpm,800 rpm,1791 rpm,1811 rpm,1826 rpm,1816 rpm
2026-09-09 03:58:00,,27.0 V,26.8 V,27.1 V,26.7 V,26.9 V,26.7 V,26.2 V,,1821 rpm,1803 rpm,800 rpm,1794 rpm,1718 rpm,1832 rpm,1842 rpm
2026-09-09 04:00:00,,27.0 V,26.8 V,27.2 V,26.7 V,27.1 V,26.7 V,26.2 V,,1821 rpm,1811 rpm,800 rpm,1807 rpm,1796 rpm,1820 rpm,1849 rpm
2026-09-09 04:02:00,,26.9 V,26.8 V,27.2 V,26.6 V,27.1 V,26.7 V,26.2 V,,1841 rpm,1829 rpm,800 rpm,1814 rpm,1797 rpm,1827 rpm,1830 rpm
2026-09-09 04:04:00,,26.9 V,26.5 V,27.2 V,26.7 V,27.1 V,26.7 V,26.2 V,,1822 rpm,1790 rpm,800 rpm,1778 rpm,1736 rpm,1831 rpm,1819 rpm
2026-09-09 04:06:00,,26.8 V,26.6 V,27.2 V,26.7 V,27.1 V,26.7 V,26.2 V,,1842 rpm,1805 rpm,800 rpm,1810 rpm,1787 rpm,1836 rpm,1836 rpm
2026-09-09 04:08:00,,26.9 V,26.8 V,27.2 V,26.7 V,26.9 V,26.7 V,26.2 V,,1825 rpm,1793 rpm,800 rpm,1822 rpm,1490 rpm,1829 rpm,1811 rpm
2026-09-09 04:10:00,,26.9 V,26.7 V,27.2 V,,27.1 V,26.7 V,26.5 V,,1827 rpm,1800 rpm,800 rpm,,1400 rpm,1840 rpm,882 rpm
2026-09-09 04:12:00,,26.7 V,26.6 V,27.2 V,26.7 V,27.1 V,26.7 V,26.1 V,,1825 rpm,1805 rpm,800 rpm,1826 rpm,1437 rpm,1837 rpm,1741 rpm
2026-09-09 04:14:00,,26.9 V,26.8 V,27.2 V,26.7 V,27.1 V,26.5 V,26.2 V,,1841 rpm,1783 rpm,800 rpm,1798 rpm,1805 rpm,1847 rpm,1819 rpm
2026-09-09 04:16:00,,26.9 V,26.7 V,27.2 V,26.7 V,27.1 V,26.7 V,26.2 V,,1836 rpm,1789 rpm,800 rpm,1831 rpm,1737 rpm,1815 rpm,1823 rpm
2026-09-09 04:18:00,,26.9 V,26.8 V,27.2 V,26.7 V,27.1 V,26.7 V,26.2 V,,1828 rpm,1779 rpm,800 rpm,1794 rpm,1808 rpm,1850 rpm,1856 rpm
2026-09-09 04:20:00,,26.9 V,26.6 V,27.2 V,26.7 V,27.1 V,26.5 V,26.3 V,,1850 rpm,1824 rpm,800 rpm,1806 rpm,1823 rpm,1844 rpm,1819 rpm
2026-09-09 04:22:00,,26.9 V,26.8 V,27.2 V,26.7 V,27.1 V,26.7 V,26.2 V,,1859 rpm,1791 rpm,800 rpm,1810 rpm,1725 rpm,1816 rpm,1825 rpm
2026-09-09 04:24:00,,26.9 V,26.8 V,27.2 V,26.7 V,27.1 V,26.5 V,26.3 V,,1843 rpm,1779 rpm,800 rpm,1791 rpm,1476 rpm,1856 rpm,1819 rpm
2026-09-09 04:26:00,,26.9 V,26.8 V,27.2 V,26.7 V,27.0 V,26.5 V,26.3 V,,1831 rpm,1785 rpm,800 rpm,1808 rpm,1784 rpm,1836 rpm,1871 rpm
2026-09-09 04:28:00,,26.9 V,26.8 V,27.2 V,26.7 V,27.1 V,26.7 V,26.3 V,,1827 rpm,1819 rpm,800 rpm,1854 rpm,1793 rpm,1820 rpm,1869 rpm
2026-09-09 04:30:00,,26.9 V,26.8 V,27.2 V,26.6 V,27.1 V,26.7 V,26.3 V,,1839 rpm,1802 rpm,800 rpm,1820 rpm,1770 rpm,1836 rpm,1865 rpm
2026-09-09 04:32:00,,26.9 V,26.8 V,27.2 V,26.7 V,27.1 V,26.7 V,26.4 V,,1852 rpm,1784 rpm,800 rpm,1775 rpm,1793 rpm,1841 rpm,1855 rpm
2026-09-09 04:34:00,,26.9 V,26.8 V,27.2 V,26.7 V,27.1 V,26.7 V,26.4 V,,1884 rpm,1773 rpm,800 rpm,1816 rpm,1800 rpm,1824 rpm,1881 rpm
2026-09-09 04:36:00,,26.8 V,26.9 V,27.2 V,26.7 V,26.8 V,26.7 V,26.4 V,,1650 rpm,1791 rpm,800 rpm,1700 rpm,1642 rpm,1841 rpm,1827 rpm
2026-09-09 04:38:00,,26.9 V,26.6 V,27.2 V,26.7 V,27.1 V,26.3 V,26.5 V,,1400 rpm,1817 rpm,800 rpm,800 rpm,1793 rpm,1832 rpm,1790 rpm
2026-09-09 04:40:00,,26.9 V,26.9 V,27.1 V,26.7 V,26.9 V,26.7 V,26.7 V,,1400 rpm,1803 rpm,800 rpm,800 rpm,1798 rpm,1825 rpm,846 rpm
2026-09-09 04:42:00,,26.9 V,26.7 V,27.1 V,26.7 V,27.1 V,26.7 V,26.7 V,,1400 rpm,1778 rpm,800 rpm,1773 rpm,1761 rpm,1837 rpm,800 rpm
2026-09-09 04:44:00,,26.9 V,26.8 V,27.1 V,26.7 V,27.1 V,26.7 V,26.3 V,,1364 rpm,1770 rpm,800 rpm,1810 rpm,1793 rpm,1828 rpm,1591 rpm
2026-09-09 04:46:00,,26.9 V,26.6 V,27.1 V,,27.1 V,26.7 V,26.5 V,,1760 rpm,1805 rpm,800 rpm,,1792 rpm,1826 rpm,1777 rpm
2026-09-09 04:48:00,,26.8 V,26.8 V,27.1 V,26.7 V,27.1 V,26.6 V,26.5 V,,1820 rpm,1727 rpm,800 rpm,1889 rpm,1791 rpm,1845 rpm,1863 rpm
2026-09-09 04:50:00,,26.9 V,27.2 V,27.1 V,26.7 V,27.1 V,26.6 V,26.5 V,,1810 rpm,800 rpm,800 rpm,1791 rpm,1794 rpm,1814 rpm,1784 rpm
2026-09-09 04:52:00,,26.7 V,27.2 V,27.1 V,26.7 V,27.0 V,26.7 V,26.5 V,,1839 rpm,800 rpm,800 rpm,1799 rpm,1632 rpm,1832 rpm,1813 rpm
2026-09-09 04:54:00,,26.9 V,27.2 V,27.1 V,26.7 V,27.1 V,26.7 V,26.4 V,,1816 rpm,800 rpm,800 rpm,1813 rpm,1801 rpm,1831 rpm,1780 rpm
2026-09-09 04:56:00,,26.9 V,27.2 V,27.1 V,26.7 V,27.1 V,26.7 V,26.5 V,,1831 rpm,800 rpm,800 rpm,1788 rpm,1813 rpm,1817 rpm,1528 rpm
2026-09-09 04:58:00,,26.9 V,27.0 V,27.1 V,26.7 V,27.1 V,26.7 V,26.7 V,,1844 rpm,1085 rpm,800 rpm,1807 rpm,1647 rpm,1830 rpm,800 rpm
2026-09-09 05:00:00,,26.9 V,26.6 V,27.1 V,26.7 V,27.1 V,26.7 V,26.4 V,,1811 rpm,1759 rpm,800 rpm,1810 rpm,1800 rpm,1186 rpm,1431 rpm
2026-09-09 05:02:00,,26.7 V,26.9 V,27.1 V,26.7 V,26.9 V,26.7 V,26.5 V,,1828 rpm,1763 rpm,800 rpm,849 rpm,1713 rpm,800 rpm,1800 rpm
2026-09-09 05:04:00,,26.9 V,26.7 V,27.1 V,26.7 V,27.1 V,26.5 V,26.5 V,,1829 rpm,1802 rpm,800 rpm,800 rpm,1642 rpm,1674 rpm,1496 rpm
2026-09-09 05:06:00,,26.9 V,26.7 V,27.2 V,26.7 V,27.1 V,26.7 V,26.7 V,,1810 rpm,1779 rpm,800 rpm,975 rpm,1784 rpm,1814 rpm,800 rpm
2026-09-09 05:08:00,,26.7 V,26.9 V,27.2 V,26.6 V,26.9 V,26.7 V,26.6 V,,1833 rpm,1759 rpm,800 rpm,1770 rpm,1775 rpm,1845 rpm,1599 rpm
2026-09-09 05:10:00,,26.9 V,26.7 V,27.1 V,26.7 V,27.1 V,26.7 V,26.5 V,,1822 rpm,1769 rpm,800 rpm,1802 rpm,1804 rpm,1819 rpm,1839 rpm
2026-09-09 05:12:00,,26.8 V,26.7 V,27.1 V,26.7 V,27.1 V,26.7 V,26.5 V,,1828 rpm,1725 rpm,800 rpm,1797 rpm,1821 rpm,1837 rpm,1811 rpm
2026-09-09 05:14:00,,26.8 V,26.9 V,27.2 V,26.7 V,27.1 V,26.7 V,26.1 V,,1849 rpm,1764 rpm,800 rpm,1781 rpm,1824 rpm,1854 rpm,1852 rpm
2026-09-09 05:16:00,,26.8 V,26.7 V,27.2 V,26.7 V,27.1 V,26.6 V,26.5 V,,1426 rpm,1776 rpm,800 rpm,1823 rpm,1832 rpm,1821 rpm,1809 rpm
2026-09-09 05:18:00,,26.8 V,26.8 V,27.2 V,26.7 V,26.9 V,26.7 V,26.6 V,,800 rpm,1762 rpm,800 rpm,1802 rpm,1850 rpm,1821 rpm,1290 rpm
2026-09-09 05:20:00,,26.8 V,26.7 V,27.1 V,26.7 V,27.1 V,26.7 V,26.6 V,,800 rpm,1784 rpm,800 rpm,1789 rpm,1804 rpm,1837 rpm,1025 rpm
2026-09-09 05:22:00,,26.8 V,26.8 V,27.1 V,26.7 V,27.1 V,26.7 V,26.4 V,,1219 rpm,1765 rpm,800 rpm,1811 rpm,1826 rpm,1834 rpm,1458 rpm
2026-09-09 05:24:00,,26.9 V,26.4 V,27.2 V,26.7 V,27.1 V,26.7 V,26.5 V,,1817 rpm,1795 rpm,799 rpm,1835 rpm,1516 rpm,1810 rpm,1794 rpm
